Ni,Ni,"(12, 14)","(15, 16)",中共中央书记处,中央军委,"['\ufeff', '《徐向前传》', '节选', '（', '一', '）', '内容', '简介', '内容', '简介', '该书', '由', '中共中央', '书记处', '、', '中央军委', '提出', '并', '批准', '立项', '，', '中国', '人民', '解放军', '国防', '大学', '组织', '编写', '。']",徐向前传.txt
Ni,Ni,"(15, 16)","(21, 26)",中央军委,中国人民解放军国防大学,"['\ufeff', '《徐向前传》', '节选', '（', '一', '）', '内容', '简介', '内容', '简介', '该书', '由', '中共中央', '书记处', '、', '中央军委', '提出', '并', '批准', '立项', '，', '中国', '人民', '解放军', '国防', '大学', '组织', '编写', '。']",徐向前传.txt
Ns,Ns,"(58, 59)","(60, 61)",青岛,北京,"['《徐向前传》', '节选', '（', '一', '）', '图书', '目录', '目录', '第二十', '章', '攻克', '太原', '281', '第一', '节', '“', '九月', '会议', '”', '前后', '281', '第二', '节', '夺取', '“', '四', '大', '要', '塞', '”', '286', '第三', '节', '任务', '重', '于', '生命', '290', '第四', '节', '太原', '的', '春天', '293', '第二十一', '章', '在', '新', '中国', '成立', '后', '的', '岁月', '里', '300', '第一', '节', '从', '青岛', '到', '北京', '300', '第二', '节', '莫斯科', '之', '行', '304', '第三', '节', '为', '军队', '建设', '呕心沥血', '309', '第四', '节', '“', '兵民', '是', '胜利', '之', '本', '”', '312', '第二十二', '章', '在', '十年动乱', '中', '317', '第一', '节', '被', '推进', '历史', '的', '漩涡', '317', '第二', '节', '在', '逆流', '中', '勇', '进', '324', '第三', '节', '历史', '是', '公正', '的', '审判官', '330', '第二十三章', '老骥伏', '枥志', '在', '千', '里', '336', '第一', '节', '德高望重', '的', '国防部长', '336', '第二', '节', '深谋远虑', '340', '第三', '节', '心里', '装', '着', '人民', '和', '战士', '348', '第二十四', '章', '帅星', '陨落', '风范', '长存', '354', '第一', '节', '在', '最后', '的', '日子', '里', '354', '第二', '节', '光', '照', '千秋', '356', '徐', '向前', '生平', '大事', '年表', '361', '后', '记', '377']",徐向前传.txt
Ns,Ns,"(58, 59)","(64, 65)",青岛,莫斯科,"['《徐向前传》', '节选', '（', '一', '）', '图书', '目录', '目录', '第二十', '章', '攻克', '太原', '281', '第一', '节', '“', '九月', '会议', '”', '前后', '281', '第二', '节', '夺取', '“', '四', '大', '要', '塞', '”', '286', '第三', '节', '任务', '重', '于', '生命', '290', '第四', '节', '太原', '的', '春天', '293', '第二十一', '章', '在', '新', '中国', '成立', '后', '的', '岁月', '里', '300', '第一', '节', '从', '青岛', '到', '北京', '300', '第二', '节', '莫斯科', '之', '行', '304', '第三', '节', '为', '军队', '建设', '呕心沥血', '309', '第四', '节', '“', '兵民', '是', '胜利', '之', '本', '”', '312', '第二十二', '章', '在', '十年动乱', '中', '317', '第一', '节', '被', '推进', '历史', '的', '漩涡', '317', '第二', '节', '在', '逆流', '中', '勇', '进', '324', '第三', '节', '历史', '是', '公正', '的', '审判官', '330', '第二十三章', '老骥伏', '枥志', '在', '千', '里', '336', '第一', '节', '德高望重', '的', '国防部长', '336', '第二', '节', '深谋远虑', '340', '第三', '节', '心里', '装', '着', '人民', '和', '战士', '348', '第二十四', '章', '帅星', '陨落', '风范', '长存', '354', '第一', '节', '在', '最后', '的', '日子', '里', '354', '第二', '节', '光', '照', '千秋', '356', '徐', '向前', '生平', '大事', '年表', '361', '后', '记', '377']",徐向前传.txt
Ns,Ns,"(60, 61)","(64, 65)",北京,莫斯科,"['《徐向前传》', '节选', '（', '一', '）', '图书', '目录', '目录', '第二十', '章', '攻克', '太原', '281', '第一', '节', '“', '九月', '会议', '”', '前后', '281', '第二', '节', '夺取', '“', '四', '大', '要', '塞', '”', '286', '第三', '节', '任务', '重', '于', '生命', '290', '第四', '节', '太原', '的', '春天', '293', '第二十一', '章', '在', '新', '中国', '成立', '后', '的', '岁月', '里', '300', '第一', '节', '从', '青岛', '到', '北京', '300', '第二', '节', '莫斯科', '之', '行', '304', '第三', '节', '为', '军队', '建设', '呕心沥血', '309', '第四', '节', '“', '兵民', '是', '胜利', '之', '本', '”', '312', '第二十二', '章', '在', '十年动乱', '中', '317', '第一', '节', '被', '推进', '历史', '的', '漩涡', '317', '第二', '节', '在', '逆流', '中', '勇', '进', '324', '第三', '节', '历史', '是', '公正', '的', '审判官', '330', '第二十三章', '老骥伏', '枥志', '在', '千', '里', '336', '第一', '节', '德高望重', '的', '国防部长', '336', '第二', '节', '深谋远虑', '340', '第三', '节', '心里', '装', '着', '人民', '和', '战士', '348', '第二十四', '章', '帅星', '陨落', '风范', '长存', '354', '第一', '节', '在', '最后', '的', '日子', '里', '354', '第二', '节', '光', '照', '千秋', '356', '徐', '向前', '生平', '大事', '年表', '361', '后', '记', '377']",徐向前传.txt
Ns,Ns,"(45, 46)","(48, 49)",九龙,上海,"['《徐向前传》', '节选', '（', '一', '）', '粉碎', '三', '次', '“', '会剿', '”', '(', '1', ')', '第五', '章', '初', '到', '大别山', '第一', '节', '粉碎', '三', '次', '“', '会剿', '”', '徐向前', '穿过', '敌人', '层层', '关卡', '，', '机智', '地', '摆脱', '掉', '一次次', '盘查', '，', '于', '1929年', '春', '，', '从', '九龙', '乘船', '到达', '上海', '。']",徐向前传.txt
Ns,Nh,"(0, 1)","(3, 4)",上海,徐向前,"['上海', '，', '对于', '徐向前', '来说', '，', '已', '是', '旧游', '之', '地', '。']",徐向前传.txt
Ns,Ni,"(13, 14)","(18, 21)",山西,广州黄埔军校,"['1924年', '春', '，', '他', '抱', '着', '投身', '国民', '革命', '的', '理想', '，', '从', '山西', '千里迢迢', '来到', '这里', '报考', '广州', '黄埔', '军校', '。']",徐向前传.txt
Ns,Nh,"(1, 2)","(4, 5)",上海,徐向前,"['到', '上海', '后', '，', '徐向前', '住', '进', '了', '地下党', '的', '“', '交通', '”', '为', '他', '安排', '的', '住处', '，', '很', '少', '上街', '。']",徐向前传.txt
Nh,Ns,"(3, 4)","(9, 10)",龙华,静安,"['暮春', '三月', '的', '龙华', '桃花', '，', '四月', '初八', '的', '静安', '寺庙会', '，', '还有', '那', '城隍庙', '、', '先施', '公司', '、', '永安', '公司', '等', '，', '他', '都', '无', '心思', '去', '游逛', '。']",徐向前传.txt
