Nh,Nh,"(5, 6)","(7, 8)",梁思成,林徽因,"['\ufeff', ' ', ' ', ' ', ' ', '梁思成', '和', '林徽因']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(32, 33)","(38, 39)",南达科他,诸萨州,"['1932', '年', '他', '在', '北京', '和', '我', '结婚', '的', '时候', '，', '我', '已经', '和', '他', '有', '了', '共同', '的', '爱好', '，', '当时', '我们', '都', '是', '二十多岁', '的', '大学', '毕业生', '，', '他', '来自', '南达科他', '，', '我', '则', '来自', '麻塞', '诸萨州', '的', '剑桥', '，', '我们', '就是', '在', '那里', '相遇', '并', '相爱', '的', '，', '我', '当时', '的', '特殊', '爱好', '是', '中国', '艺术', '，', '他', '则', '喜欢', '中国', '历史', '的', '各个方面', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(38, 39)","(40, 41)",诸萨州,剑桥,"['1932', '年', '他', '在', '北京', '和', '我', '结婚', '的', '时候', '，', '我', '已经', '和', '他', '有', '了', '共同', '的', '爱好', '，', '当时', '我们', '都', '是', '二十多岁', '的', '大学', '毕业生', '，', '他', '来自', '南达科他', '，', '我', '则', '来自', '麻塞', '诸萨州', '的', '剑桥', '，', '我们', '就是', '在', '那里', '相遇', '并', '相爱', '的', '，', '我', '当时', '的', '特殊', '爱好', '是', '中国', '艺术', '，', '他', '则', '喜欢', '中国', '历史', '的', '各个方面', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(57, 58)","(63, 64)",中国,中国,"['1932', '年', '他', '在', '北京', '和', '我', '结婚', '的', '时候', '，', '我', '已经', '和', '他', '有', '了', '共同', '的', '爱好', '，', '当时', '我们', '都', '是', '二十多岁', '的', '大学', '毕业生', '，', '他', '来自', '南达科他', '，', '我', '则', '来自', '麻塞', '诸萨州', '的', '剑桥', '，', '我们', '就是', '在', '那里', '相遇', '并', '相爱', '的', '，', '我', '当时', '的', '特殊', '爱好', '是', '中国', '艺术', '，', '他', '则', '喜欢', '中国', '历史', '的', '各个方面', '。']",大师系列传记_梁思成和林徽因.txt
Nh,Nh,"(12, 13)","(14, 15)",梁思成,林徽因,"['大约', '在', '我们', '婚礼', '后', '的', '两个', '月', '，', '我们', '遇到', '了', '梁思成', '和', '林徽因', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Nh,"(15, 16)","(20, 21)",哈佛,正清,"['通过', '交换', '美国大学', '生活', '的', '故事', '，', '她', '很快', '就', '知道', '我们', '夫妇俩', '都', '在', '哈佛', '念过', '书', '，', '而', '正清', '是', '在', '牛津大学', '当', '研究生', '时', '来到', '北京', '的', '。']",大师系列传记_梁思成和林徽因.txt
Nh,Nh,"(36, 37)","(38, 39)",梁思成,林徽因,"['美国', '的', '读者', '看', '了', '这', '本书', '后', '，', '给', '我', '写信', '，', '说', '这', '本书', '带', '他们', '走进', '一个', '从来', '就', '不', '知道', '的', '中国', '，', '但', '这个', '故事', '的', '发展', '又', '使', '他们', '对于', '梁思成', '和', '林徽因', '的', '理想', '和', '毅力', '十分', '感动', '，', '甚至', '有', '的', '朋友', '感动', '得', '流泪', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(15, 16)","(16, 17)",中,美,"['我用', '英文', '写出', '我们', '夫妇', '和', '他们', '二人', '多年', '的', '友谊', '，', '也', '可以', '代表', '中', '美', '两国人民', '的', '友谊', '的', '一面', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Nh,"(5, 6)","(10, 11)",美国,林徽因,"['这', '本书', '之', '能够', '感动', '美国', '读者', '，', '主要', '得力于', '林徽因', '多年', '来', '写给', '我们', '的', '英文', '书信', '，', '她', '的', '英文', '那么', '生动', '，', '而且', '极有', '文采', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Nh,"(4, 5)","(7, 8)",中国,梁和林,"['对于', '这', '一代', '的', '中国', '读者', '，', '梁和林', '的', '那个', '时代', '可能', '也', '是', '陌生', '的', '，', '似乎', '故事', '发生', '在', '遥远', '的', '过去', '，', '但是', '这', '也', '是', '中国', '现代史', '的', '一部分', '—', '—', '而且', '是', '十分', '动人', '的', '。']",大师系列传记_梁思成和林徽因.txt
Nh,Nh,"(0, 1)","(2, 3)",梁思成,林徽因,"['梁思成', '和', '林徽因', '的', '故事', '从', '一', '开始', '大概', '就是', '上述', '悲观', '的', '看法', '的', '证明', '。']",大师系列传记_梁思成和林徽因.txt
Nh,Nh,"(0, 1)","(2, 3)",梁思成,林徽因,"['梁思成', '和', '林徽因', '两人', '都', '降生', '在', '二十世纪', '初期', '希望', '与', '彷徨', '并存', '，', '传统', '与', '现代', '冲突', '同', '在', '的', '中国', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(8, 9)","(10, 11)",中国,英国,"['1920', '年', '，', '她', '父亲', '被', '任命', '为', '中国', '驻', '英国', '国际联盟', '的', '主任', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Nh,"(15, 16)","(21, 22)",中国,梁思成,"['但是', '当', '诗人', '徐志摩', '热烈', '地爱上', '她', '后', '，', '父亲', '就', '把', '她', '带回', '了', '中国', '使', '她', '可以', '再次', '与', '梁思成', '相处', '。']",大师系列传记_梁思成和林徽因.txt
Nh,Nh,"(0, 1)","(2, 3)",梁思成,梁启超,"['梁思成', '是', '梁启超', '之子', '，', '徽因', '早已', '许配给', '他', '。']",大师系列传记_梁思成和林徽因.txt
Nh,Ns,"(0, 1)","(5, 6)",梁思成,东京,"['梁思成', '1901', '年', '出生', '在', '东京', '，', '当时', '他', '的', '父亲', '正受', '没落', '的', '清王朝', '通缉', '被迫', '逃亡', '日本', '。']",大师系列传记_梁思成和林徽因.txt
Nh,Ns,"(6, 7)","(10, 11)",梁启超,中国,"['1911', '年', '清王朝', '倒台', '后', '，', '梁启超', '一家', '回到', '了', '中国', '。']",大师系列传记_梁思成和林徽因.txt
Nh,Nh,"(21, 22)","(26, 31)",梁启超,H·G·Wells,"['思成', '被', '送', '进', '清华', '留美', '预备', '学校', '学习', '，', '同时', '又', '受到', '父亲', '在', '国学', '方面', '的', '严格', '教导', '，', '梁启超', '还', '要求', '他', '把', 'H', '·', 'G', '·', 'Wells', '的', '《世界史纲》', '翻译成', '了', '中文', '。']",大师系列传记_梁思成和林徽因.txt
Nh,BOOK,"(26, 31)","(32, 33)",H·G·Wells,《世界史纲》,"['思成', '被', '送', '进', '清华', '留美', '预备', '学校', '学习', '，', '同时', '又', '受到', '父亲', '在', '国学', '方面', '的', '严格', '教导', '，', '梁启超', '还', '要求', '他', '把', 'H', '·', 'G', '·', 'Wells', '的', '《世界史纲》', '翻译成', '了', '中文', '。']",大师系列传记_梁思成和林徽因.txt
Nh,Nh,"(0, 1)","(4, 5)",梁思成,梁启超,"['梁思成', '受到', '他', '父亲', '梁启超', '的', '巨大', '影响', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(12, 13)","(19, 20)",日本,中国,"['他', '的', '父亲', '是', '1898', '年', '维新运动', '的', '领袖', '，', '当时', '，', '日本', '在', '1895', '年', '出人意料', '地', '打败', '中国', '，', '而', '1898', '年初', '帝国主义', '列强', '夺取', '势力范围', '，', '使', '中国', '面临', '被', '瓜分', '的', '危险', '。']",大师系列传记_梁思成和林徽因.txt
Nh,Nh,"(3, 4)","(8, 9)",梁启超,康有为,"['这年', '夏天', '，', '梁启超', '和', '他', '的', '老师', '康有为', '在', '一起', '，', '支持', '年轻', '的', '皇帝', '试图', '通过', '激进', '的', '改革', '来', '拯救', '中国', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Nh,"(6, 7)","(8, 9)",贵州,李蕙,"['他', '不到', '二十岁', '就', '同', '一位', '贵州', '女子', '李蕙', '仙', '结了婚', '，', '她', '比', '他', '大', '四岁', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(6, 7)","(8, 9)",夏威夷,新加坡,"['他', '广泛', '地', '旅行', '，', '到', '夏威夷', '、', '新加坡', '、', '澳大利亚', '、', '加拿大', '和', '美国', '去', '会见', '华侨', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(6, 7)","(10, 11)",夏威夷,澳大利亚,"['他', '广泛', '地', '旅行', '，', '到', '夏威夷', '、', '新加坡', '、', '澳大利亚', '、', '加拿大', '和', '美国', '去', '会见', '华侨', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(6, 7)","(12, 13)",夏威夷,加拿大,"['他', '广泛', '地', '旅行', '，', '到', '夏威夷', '、', '新加坡', '、', '澳大利亚', '、', '加拿大', '和', '美国', '去', '会见', '华侨', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(8, 9)","(10, 11)",新加坡,澳大利亚,"['他', '广泛', '地', '旅行', '，', '到', '夏威夷', '、', '新加坡', '、', '澳大利亚', '、', '加拿大', '和', '美国', '去', '会见', '华侨', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(8, 9)","(12, 13)",新加坡,加拿大,"['他', '广泛', '地', '旅行', '，', '到', '夏威夷', '、', '新加坡', '、', '澳大利亚', '、', '加拿大', '和', '美国', '去', '会见', '华侨', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(8, 9)","(14, 15)",新加坡,美国,"['他', '广泛', '地', '旅行', '，', '到', '夏威夷', '、', '新加坡', '、', '澳大利亚', '、', '加拿大', '和', '美国', '去', '会见', '华侨', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(10, 11)","(12, 13)",澳大利亚,加拿大,"['他', '广泛', '地', '旅行', '，', '到', '夏威夷', '、', '新加坡', '、', '澳大利亚', '、', '加拿大', '和', '美国', '去', '会见', '华侨', '。']",大师系列传记_梁思成和林徽因.txt
Ns,Ns,"(10, 11)","(14, 15)",澳大利亚,美国,"['他', '广泛', '地', '旅行', '，', '到', '夏威夷', '、', '新加坡', '、', '澳大利亚', '、', '加拿大', '和', '美国', '去', '会见', '华侨', '。']",大师系列传记_梁思成和林徽因.txt
