Nh,Nh,"(0, 1)","(3, 4)",周恩来,翔宇,"['周恩来', '，', '字', '翔宇', '，', '别名', '少山', '、', '伍豪', '等', '，', '祖籍', '浙江省', '绍兴', '，', '1898', '年', '3', '月', '5', '日', '（', '清光绪', '二十四年', '二月', '十三日', '）', '生于', '江苏', '淮安', '。']",周恩来传.txt
Nh,Nh,"(0, 1)","(5, 7)",周恩来,别名少山,"['周恩来', '，', '字', '翔宇', '，', '别名', '少山', '、', '伍豪', '等', '，', '祖籍', '浙江省', '绍兴', '，', '1898', '年', '3', '月', '5', '日', '（', '清光绪', '二十四年', '二月', '十三日', '）', '生于', '江苏', '淮安', '。']",周恩来传.txt
Nh,Nh,"(3, 4)","(5, 7)",翔宇,别名少山,"['周恩来', '，', '字', '翔宇', '，', '别名', '少山', '、', '伍豪', '等', '，', '祖籍', '浙江省', '绍兴', '，', '1898', '年', '3', '月', '5', '日', '（', '清光绪', '二十四年', '二月', '十三日', '）', '生于', '江苏', '淮安', '。']",周恩来传.txt
Nh,Nh,"(3, 4)","(8, 9)",翔宇,伍豪,"['周恩来', '，', '字', '翔宇', '，', '别名', '少山', '、', '伍豪', '等', '，', '祖籍', '浙江省', '绍兴', '，', '1898', '年', '3', '月', '5', '日', '（', '清光绪', '二十四年', '二月', '十三日', '）', '生于', '江苏', '淮安', '。']",周恩来传.txt
Nh,Nh,"(5, 7)","(8, 9)",别名少山,伍豪,"['周恩来', '，', '字', '翔宇', '，', '别名', '少山', '、', '伍豪', '等', '，', '祖籍', '浙江省', '绍兴', '，', '1898', '年', '3', '月', '5', '日', '（', '清光绪', '二十四年', '二月', '十三日', '）', '生于', '江苏', '淮安', '。']",周恩来传.txt
Nh,Ns,"(5, 7)","(12, 14)",别名少山,浙江省绍兴,"['周恩来', '，', '字', '翔宇', '，', '别名', '少山', '、', '伍豪', '等', '，', '祖籍', '浙江省', '绍兴', '，', '1898', '年', '3', '月', '5', '日', '（', '清光绪', '二十四年', '二月', '十三日', '）', '生于', '江苏', '淮安', '。']",周恩来传.txt
Nh,Ns,"(8, 9)","(12, 14)",伍豪,浙江省绍兴,"['周恩来', '，', '字', '翔宇', '，', '别名', '少山', '、', '伍豪', '等', '，', '祖籍', '浙江省', '绍兴', '，', '1898', '年', '3', '月', '5', '日', '（', '清光绪', '二十四年', '二月', '十三日', '）', '生于', '江苏', '淮安', '。']",周恩来传.txt
Nh,Ns,"(13, 14)","(20, 21)",吴承恩,中,"['淮安', '这个', '地方', '，', '文化', '发达', '，', '经济', '繁华', '，', '既有', '《西游记》', '作者', '吴承恩', '的', '故居', '，', '又', '有', '鸦片战争', '中', '抗英', '英雄', '关天培', '的', '祠堂', '。']",周恩来传.txt
Nh,BOOK,"(13, 14)","(11, 12)",吴承恩,《西游记》,"['淮安', '这个', '地方', '，', '文化', '发达', '，', '经济', '繁华', '，', '既有', '《西游记》', '作者', '吴承恩', '的', '故居', '，', '又', '有', '鸦片战争', '中', '抗英', '英雄', '关天培', '的', '祠堂', '。']",周恩来传.txt
Ns,Nh,"(20, 21)","(23, 24)",中,关天培,"['淮安', '这个', '地方', '，', '文化', '发达', '，', '经济', '繁华', '，', '既有', '《西游记》', '作者', '吴承恩', '的', '故居', '，', '又', '有', '鸦片战争', '中', '抗英', '英雄', '关天培', '的', '祠堂', '。']",周恩来传.txt
Nh,BOOK,"(3, 4)","(6, 7)",章太炎,《国粹学报》,"['他', '小时候', '读', '章太炎', '发表', '在', '《国粹学报》', '上', '的', '文章', '，', '“', '当时', '虽然', '读不大', '懂', '，', '却', '启发', '了', '我', '的', '爱国', '的', '民族', '思想', '”', '。']",周恩来传.txt
Nh,Nh,"(3, 4)","(5, 6)",林则徐,关天培,"['他', '曾', '在', '林则徐', '写给', '关天培', '词', '的', '挽联', '前', '默默', '哀悼', '。']",周恩来传.txt
Nh,Ns,"(4, 5)","(6, 7)",周恩来,绍兴,"['后来', '，', '1939', '年', '周恩来', '回', '绍兴', '，', '谈到', '团结', '抗战', '时', '，', '还', '谈到', '祠前', '的', '对联', '，', '勉励', '大家', '勿忘', '关天培', '的', '气节', '。']",周恩来传.txt
Nh,Nh,"(0, 1)","(3, 4)",周恩来,万氏,"['周恩来', '的', '母亲', '万氏', '，', '精明强干', '，', '周恩来', '从小', '就', '耳濡目染', '。']",周恩来传.txt
Nh,Nh,"(0, 1)","(7, 8)",周恩来,周恩来,"['周恩来', '的', '母亲', '万氏', '，', '精明强干', '，', '周恩来', '从小', '就', '耳濡目染', '。']",周恩来传.txt
Nh,Nh,"(3, 4)","(7, 8)",万氏,周恩来,"['周恩来', '的', '母亲', '万氏', '，', '精明强干', '，', '周恩来', '从小', '就', '耳濡目染', '。']",周恩来传.txt
