Ni,Ni,"(3, 6)","(7, 8)",美国奥柏林学院,哥伦比亚大学,"['先后', '肄业', '于', '美国', '奥柏林', '学院', '、', '哥伦比亚大学', '，', '获', '文学士', '和', '哲学', '博士学位', '，', '后', '执教', '于', '南开大学', '、', '清华大学', '，', '从事', '中国', '近代史', '的', '研究', '。']",中国近代史 (蒋廷黻 ).txt
Ni,Ni,"(18, 19)","(20, 21)",南开大学,清华大学,"['先后', '肄业', '于', '美国', '奥柏林', '学院', '、', '哥伦比亚大学', '，', '获', '文学士', '和', '哲学', '博士学位', '，', '后', '执教', '于', '南开大学', '、', '清华大学', '，', '从事', '中国', '近代史', '的', '研究', '。']",中国近代史 (蒋廷黻 ).txt
Ni,Ns,"(18, 19)","(23, 24)",南开大学,中国,"['先后', '肄业', '于', '美国', '奥柏林', '学院', '、', '哥伦比亚大学', '，', '获', '文学士', '和', '哲学', '博士学位', '，', '后', '执教', '于', '南开大学', '、', '清华大学', '，', '从事', '中国', '近代史', '的', '研究', '。']",中国近代史 (蒋廷黻 ).txt
Ni,Ns,"(20, 21)","(23, 24)",清华大学,中国,"['先后', '肄业', '于', '美国', '奥柏林', '学院', '、', '哥伦比亚大学', '，', '获', '文学士', '和', '哲学', '博士学位', '，', '后', '执教', '于', '南开大学', '、', '清华大学', '，', '从事', '中国', '近代史', '的', '研究', '。']",中国近代史 (蒋廷黻 ).txt
BOOK,BOOK,"(3, 4)","(5, 6)",《近代中国外交史料辑要》,《中国近代史》,"['重要', '着述', '有', '《近代中国外交史料辑要》', '、', '《中国近代史》', '等', '。']",中国近代史 (蒋廷黻 ).txt
Nh,Ns,"(3, 4)","(9, 10)",陈旭麓,长沙,"['重印', '前言', '◎', '陈旭麓', '一九八五年', '十一月', '，', '我', '到', '长沙', '参加', '左宗棠', '逝世', '百周年', '纪念', '的', '学术讨论', '，', '访问', '了', '岳麓书社', '，', '钟叔河', '同志', '谈起', '他们', '“', '旧籍', '新刊', '”', '的', '计划', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Nh,"(9, 10)","(11, 12)",长沙,左宗棠,"['重印', '前言', '◎', '陈旭麓', '一九八五年', '十一月', '，', '我', '到', '长沙', '参加', '左宗棠', '逝世', '百周年', '纪念', '的', '学术讨论', '，', '访问', '了', '岳麓书社', '，', '钟叔河', '同志', '谈起', '他们', '“', '旧籍', '新刊', '”', '的', '计划', '。']",中国近代史 (蒋廷黻 ).txt
Ni,Nh,"(20, 21)","(22, 23)",岳麓书社,钟叔河,"['重印', '前言', '◎', '陈旭麓', '一九八五年', '十一月', '，', '我', '到', '长沙', '参加', '左宗棠', '逝世', '百周年', '纪念', '的', '学术讨论', '，', '访问', '了', '岳麓书社', '，', '钟叔河', '同志', '谈起', '他们', '“', '旧籍', '新刊', '”', '的', '计划', '。']",中国近代史 (蒋廷黻 ).txt
Nh,BOOK,"(3, 4)","(6, 7)",蒋廷,《中国近代史》,"['我', '顺便', '提到', '蒋廷', '黻', '的', '《中国近代史》', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Nh,"(11, 12)","(12, 13)",湖南,宝庆,"['蒋廷', '黻', '（', '一八', '九五', '—', '—', '一九六', '五', '）', '，', '湖南', '宝庆', '（', '今', '邵东', '）', '人', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Nh,"(11, 12)","(15, 16)",湖南,邵东,"['蒋廷', '黻', '（', '一八', '九五', '—', '—', '一九六', '五', '）', '，', '湖南', '宝庆', '（', '今', '邵东', '）', '人', '。']",中国近代史 (蒋廷黻 ).txt
Nh,Nh,"(12, 13)","(15, 16)",宝庆,邵东,"['蒋廷', '黻', '（', '一八', '九五', '—', '—', '一九六', '五', '）', '，', '湖南', '宝庆', '（', '今', '邵东', '）', '人', '。']",中国近代史 (蒋廷黻 ).txt
Ni,BOOK,"(15, 16)","(10, 11)",清华大学,《最近三百年东北外交史》,"['以', '研究', '外交史', '驰名', '，', '编过', '《中国近代外交史资料辑要》', '，', '着', '有', '《最近三百年东北外交史》', '等', '，', '原', '为', '清华大学', '教授', '，', '后以', '书生', '从政', '，', '任', '民国', '政府', '高级', '外交官', '。']",中国近代史 (蒋廷黻 ).txt
BOOK,BOOK,"(6, 7)","(10, 11)",《中国近代外交史资料辑要》,《最近三百年东北外交史》,"['以', '研究', '外交史', '驰名', '，', '编过', '《中国近代外交史资料辑要》', '，', '着', '有', '《最近三百年东北外交史》', '等', '，', '原', '为', '清华大学', '教授', '，', '后以', '书生', '从政', '，', '任', '民国', '政府', '高级', '外交官', '。']",中国近代史 (蒋廷黻 ).txt
BOOK,BOOK,"(2, 3)","(5, 6)",《中国近代史》,《艺文丛书》,"['所', '着', '《中国近代史》', '，', '原为', '《艺文丛书》', '之一', '，', '初版', '于', '一九三八年', '。']",中国近代史 (蒋廷黻 ).txt
Nh,Nh,"(10, 11)","(12, 13)",冯桂芬,郭嵩焘,"['事实上', '也', '曾', '有', '过', '敢言', '的', '士大夫', '知识分子', '如', '冯桂芬', '、', '郭嵩焘', '者', '，', '洋务运动', '中有', '，', '维新运动', '中多', '了', '些', '，', '如果', '戊戌', '的', '激荡', '发之于', '鸦片战争', '结束', '的', '岁月', '，', '则', '后来', '的', '历史', '或', '有所不同', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(16, 17)","(19, 20)",东亚,英,"['到', '了', '十九世纪', '，', '这个', '局势', '就', '大', '不同', '了', '，', '因为', '在', '这个', '时候', '到', '东亚', '来', '的', '英', '、', '美', '、', '法', '诸国', '绝非', '匈奴', '、', '鲜卑', '、', '蒙古', '、', '倭寇', '、', '满清', '可比', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(16, 17)","(21, 22)",东亚,美,"['到', '了', '十九世纪', '，', '这个', '局势', '就', '大', '不同', '了', '，', '因为', '在', '这个', '时候', '到', '东亚', '来', '的', '英', '、', '美', '、', '法', '诸国', '绝非', '匈奴', '、', '鲜卑', '、', '蒙古', '、', '倭寇', '、', '满清', '可比', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(16, 17)","(23, 24)",东亚,法,"['到', '了', '十九世纪', '，', '这个', '局势', '就', '大', '不同', '了', '，', '因为', '在', '这个', '时候', '到', '东亚', '来', '的', '英', '、', '美', '、', '法', '诸国', '绝非', '匈奴', '、', '鲜卑', '、', '蒙古', '、', '倭寇', '、', '满清', '可比', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(19, 20)","(21, 22)",英,美,"['到', '了', '十九世纪', '，', '这个', '局势', '就', '大', '不同', '了', '，', '因为', '在', '这个', '时候', '到', '东亚', '来', '的', '英', '、', '美', '、', '法', '诸国', '绝非', '匈奴', '、', '鲜卑', '、', '蒙古', '、', '倭寇', '、', '满清', '可比', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(19, 20)","(23, 24)",英,法,"['到', '了', '十九世纪', '，', '这个', '局势', '就', '大', '不同', '了', '，', '因为', '在', '这个', '时候', '到', '东亚', '来', '的', '英', '、', '美', '、', '法', '诸国', '绝非', '匈奴', '、', '鲜卑', '、', '蒙古', '、', '倭寇', '、', '满清', '可比', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(21, 22)","(23, 24)",美,法,"['到', '了', '十九世纪', '，', '这个', '局势', '就', '大', '不同', '了', '，', '因为', '在', '这个', '时候', '到', '东亚', '来', '的', '英', '、', '美', '、', '法', '诸国', '绝非', '匈奴', '、', '鲜卑', '、', '蒙古', '、', '倭寇', '、', '满清', '可比', '。']",中国近代史 (蒋廷黻 ).txt
Nh,Ns,"(0, 1)","(5, 6)",嘉庆,中国,"['嘉庆', '、', '道光', '年间', '的', '中国', '人', '当然', '不', '认识', '那个', '西方', '世界', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(2, 3)","(7, 8)",中国,俄,"['第二', '，', '中国', '的', '物产', '虽', '不及', '俄', '、', '美两国', '的', '完备', '，', '然总在', '一般', '国家', '水平线', '之上', '。']",中国近代史 (蒋廷黻 ).txt
Nh,Ns,"(3, 4)","(8, 9)",秦始皇,郡县,"['第三', '，', '我国', '秦始皇', '的', '废', '封建', '为', '郡县', '及汉', '、', '唐两朝', '的', '伟大', '帝国', '，', '足证', '我', '民族', '是', '有', '政治', '天分', '的', '。']",中国近代史 (蒋廷黻 ).txt
Nh,Nh,"(1, 2)","(3, 4)",嘉庆,道光,"['在', '嘉庆', '、', '道光', '年间', '，', '西洋', '的', '科学', '基础', '已经', '打好', '了', '，', '而', '我们', '的', '祖先', '还', '在', '那里', '作', '八股文', '，', '讲', '阴阳五行', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(0, 1)","(6, 7)",日本,日本,"['日本', '就是', '一个', '好', '例子', '，', '日本', '的', '原有', '土地', '不过', '中国', '的', '一省', '，', '原有', '的', '文化', '几乎', '全是', '隋', '、', '唐以', '来自', '中国', '学去', '的', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(6, 7)","(11, 12)",日本,中国,"['日本', '就是', '一个', '好', '例子', '，', '日本', '的', '原有', '土地', '不过', '中国', '的', '一省', '，', '原有', '的', '文化', '几乎', '全是', '隋', '、', '唐以', '来自', '中国', '学去', '的', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(6, 7)","(13, 14)",日本,一省,"['日本', '就是', '一个', '好', '例子', '，', '日本', '的', '原有', '土地', '不过', '中国', '的', '一省', '，', '原有', '的', '文化', '几乎', '全是', '隋', '、', '唐以', '来自', '中国', '学去', '的', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(11, 12)","(13, 14)",中国,一省,"['日本', '就是', '一个', '好', '例子', '，', '日本', '的', '原有', '土地', '不过', '中国', '的', '一省', '，', '原有', '的', '文化', '几乎', '全是', '隋', '、', '唐以', '来自', '中国', '学去', '的', '。']",中国近代史 (蒋廷黻 ).txt
Nh,Ns,"(22, 23)","(24, 25)",唐以,中国,"['日本', '就是', '一个', '好', '例子', '，', '日本', '的', '原有', '土地', '不过', '中国', '的', '一省', '，', '原有', '的', '文化', '几乎', '全是', '隋', '、', '唐以', '来自', '中国', '学去', '的', '。']",中国近代史 (蒋廷黻 ).txt
Nh,Ns,"(8, 9)","(11, 12)",康熙,俄国,"['可是', '在', '十七', '世纪末', '，', '正当', '我们', '的', '康熙', '年间', '，', '俄国', '幸而', '出', '了', '一个', '大', '彼得', '，', '他', '以', '专制', '皇帝', '的', '至尊', '，', '变名', '改姓', '，', '微服', '到', '西欧', '去学', '造船', '，', '学', '炼钢', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(6, 7)","(10, 11)",西欧,俄国,"['后来', '他', '又', '请', '了', '许多', '西欧', '的', '技术', '家到', '俄国', '去', '，', '帮助', '他', '维新', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(1, 2)","(5, 6)",土耳其,欧洲,"['因此', '土耳其', '遂', '受', '了', '欧洲', '列强', '的', '宰割', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(4, 5)","(9, 10)",土耳其,中国,"['关于', '这', '一点', '，', '土耳其', '的', '近代史', '也', '很象', '中国', '的', '近代史', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(10, 11)","(15, 16)",土耳其,土耳其,"['他', '不但', '提倡', '科学', '工业', '，', '他', '甚至', '改革', '了', '土耳其', '的', '文字', '，', '因为', '土耳其', '的', '旧', '文字', '太难', '，', '儿童', '费在', '文字', '上', '的', '时间', '和', '脑力', '太', '多', '，', '能费', '在', '实学', '上', '的', '必致', '减少', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(0, 1)","(2, 3)",日本,俄国,"['日本', '、', '俄国', '、', '土耳其', '的', '近代史', '大致', '是', '前面', '说', '的', '那个', '样子', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(0, 1)","(4, 5)",日本,土耳其,"['日本', '、', '俄国', '、', '土耳其', '的', '近代史', '大致', '是', '前面', '说', '的', '那个', '样子', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(2, 3)","(4, 5)",俄国,土耳其,"['日本', '、', '俄国', '、', '土耳其', '的', '近代史', '大致', '是', '前面', '说', '的', '那个', '样子', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(5, 6)","(7, 8)",英国,中国,"['第一章', '剿夷', '与', '抚夷', '第一节', '英国', '请', '中国', '订立', '邦交', '在', '十九世纪', '以前', '，', '中西', '没有', '邦交', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(9, 10)","(15, 16)",非洲,伦敦,"['那时', '没有', '苏彝士', '运河', '，', '中西', '的', '交通', '须绕', '非洲', '顶南', '的', '好望角', '，', '从', '伦敦', '到', '广州', '顶快', '需', '三个', '月', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(15, 16)","(17, 18)",伦敦,广州,"['那时', '没有', '苏彝士', '运河', '，', '中西', '的', '交通', '须绕', '非洲', '顶南', '的', '好望角', '，', '从', '伦敦', '到', '广州', '顶快', '需', '三个', '月', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(10, 11)","(12, 13)",漳州,泉州,"['在', '明末清初', '的', '时侯', '，', '西洋', '人', '曾', '到', '过', '漳州', '、', '泉州', '、', '福州', '、', '厦门', '、', '宁波', '、', '定海', '各处', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(10, 11)","(14, 15)",漳州,福州,"['在', '明末清初', '的', '时侯', '，', '西洋', '人', '曾', '到', '过', '漳州', '、', '泉州', '、', '福州', '、', '厦门', '、', '宁波', '、', '定海', '各处', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(10, 11)","(16, 17)",漳州,厦门,"['在', '明末清初', '的', '时侯', '，', '西洋', '人', '曾', '到', '过', '漳州', '、', '泉州', '、', '福州', '、', '厦门', '、', '宁波', '、', '定海', '各处', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(12, 13)","(14, 15)",泉州,福州,"['在', '明末清初', '的', '时侯', '，', '西洋', '人', '曾', '到', '过', '漳州', '、', '泉州', '、', '福州', '、', '厦门', '、', '宁波', '、', '定海', '各处', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(12, 13)","(16, 17)",泉州,厦门,"['在', '明末清初', '的', '时侯', '，', '西洋', '人', '曾', '到', '过', '漳州', '、', '泉州', '、', '福州', '、', '厦门', '、', '宁波', '、', '定海', '各处', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(12, 13)","(18, 19)",泉州,宁波,"['在', '明末清初', '的', '时侯', '，', '西洋', '人', '曾', '到', '过', '漳州', '、', '泉州', '、', '福州', '、', '厦门', '、', '宁波', '、', '定海', '各处', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(14, 15)","(16, 17)",福州,厦门,"['在', '明末清初', '的', '时侯', '，', '西洋', '人', '曾', '到', '过', '漳州', '、', '泉州', '、', '福州', '、', '厦门', '、', '宁波', '、', '定海', '各处', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(14, 15)","(18, 19)",福州,宁波,"['在', '明末清初', '的', '时侯', '，', '西洋', '人', '曾', '到', '过', '漳州', '、', '泉州', '、', '福州', '、', '厦门', '、', '宁波', '、', '定海', '各处', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(16, 17)","(18, 19)",厦门,宁波,"['在', '明末清初', '的', '时侯', '，', '西洋', '人', '曾', '到', '过', '漳州', '、', '泉州', '、', '福州', '、', '厦门', '、', '宁波', '、', '定海', '各处', '。']",中国近代史 (蒋廷黻 ).txt
Nh,Ns,"(1, 2)","(7, 8)",乾隆,广州,"['譬如', '乾隆', '十九年', '，', '一个', '法国人', '在', '广州', '杀', '了', '一个', '英国人', '，', '广州', '的', '府县', '最初', '劝', '他们', '自己', '调解', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(7, 8)","(13, 14)",广州,广州,"['譬如', '乾隆', '十九年', '，', '一个', '法国人', '在', '广州', '杀', '了', '一个', '英国人', '，', '广州', '的', '府县', '最初', '劝', '他们', '自己', '调解', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(13, 14)","(15, 16)",广州,府县,"['譬如', '乾隆', '十九年', '，', '一个', '法国人', '在', '广州', '杀', '了', '一个', '英国人', '，', '广州', '的', '府县', '最初', '劝', '他们', '自己', '调解', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(3, 4)","(9, 10)",中国,中国,"['只有', '外国人', '杀', '中国', '人', '的', '案子', '麻烦', '，', '中国', '人', '要求', '外人', '交凶', '抵死', '，', '在', '十八世纪', '中叶', '以前', '，', '外人', '遵命', '者', '多', '，', '以后', '则', '拒绝', '交凶', '，', '拒绝接受', '中国', '官厅', '的', '审理', '，', '因为', '他们', '觉得', '中国', '刑罚', '太重', '，', '审判', '手续', '太', '不', '高明', '。']",中国近代史 (蒋廷黻 ).txt
Nh,Nh,"(6, 7)","(9, 10)",乾隆,嘉庆,"['到', '了', '十八', '世纪末', '年', '（', '乾隆', '末年', '，', '嘉庆', '初年', '）', '，', '外人', '的', '态度', '就', '慢慢', '的', '变', '了', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(1, 2)","(7, 8)",中国,英国,"['这时', '中国', '的', '海外', '贸易', '大部分', '在', '英国', '的', '东印度', '公司', '手里', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(7, 8)","(9, 10)",英国,东印度,"['这时', '中国', '的', '海外', '贸易', '大部分', '在', '英国', '的', '东印度', '公司', '手里', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(1, 2)","(6, 7)",广州,英国,"['在', '广州', '的', '外人', '之中', '，', '英国', '已', '占领', '了', '领袖', '地位', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(12, 13)","(18, 19)",中国,英国,"['海外', '市场', '在', '英国', '的', '国计民生', '上', '一天', '比', '一天', '紧要', '，', '中国', '对', '通商', '的', '限制', '，', '英国', '认为', '最', '不利于', '英国', '的', '商业', '发展', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(18, 19)","(22, 23)",英国,英国,"['海外', '市场', '在', '英国', '的', '国计民生', '上', '一天', '比', '一天', '紧要', '，', '中国', '对', '通商', '的', '限制', '，', '英国', '认为', '最', '不利于', '英国', '的', '商业', '发展', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(1, 2)","(3, 4)",英国,印度,"['同时', '英国', '在', '印度', '已', '战胜', '了', '法国', '，', '印度半岛', '全入', '了', '英国', '的', '掌握', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(1, 2)","(7, 8)",英国,法国,"['同时', '英国', '在', '印度', '已', '战胜', '了', '法国', '，', '印度半岛', '全入', '了', '英国', '的', '掌握', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(3, 4)","(7, 8)",印度,法国,"['同时', '英国', '在', '印度', '已', '战胜', '了', '法国', '，', '印度半岛', '全入', '了', '英国', '的', '掌握', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(3, 4)","(9, 10)",印度,印度半岛,"['同时', '英国', '在', '印度', '已', '战胜', '了', '法国', '，', '印度半岛', '全入', '了', '英国', '的', '掌握', '。']",中国近代史 (蒋廷黻 ).txt
Ns,Ns,"(7, 8)","(9, 10)",法国,印度半岛,"['同时', '英国', '在', '印度', '已', '战胜', '了', '法国', '，', '印度半岛', '全入', '了', '英国', '的', '掌握', '。']",中国近代史 (蒋廷黻 ).txt
