Ns,Ns,"(4, 5)","(11, 12)",日本,中国,"['抗战', '结束', '以后', '，', '日本', '投降', '，', '动荡', '了', '多年', '的', '中国', '终于', '嬴', '来', '了', '一', '丝', '和平', '的', '曙光', '，', '本', '以为', '可以', '过', '上', '一些', '安定', '日子', '的', '他', '还', '没', '来得及', '庆幸', '，', '国', '共', '内战', '就', '爆发', '了', '。']",香港从1949开始.txt
Ns,Nh,"(24, 25)","(27, 28)",京,徐蚌,"['之后', '，', '共产党', '在', '短暂', '的', '失利', '之后', '，', '接连', '取得', '大', '胜', '，', '再', '之后', '，', '兵锋', '更', '是', '直指', '辽', '沈', '、', '京', '津', '、', '徐蚌', '等', '重地', '，', '在', '这种', '情况', '下', '，', '虽然', '身为', '一', '名', '记者', '，', '胡家义', '却', '并', '没有', '那种', '为了', '新闻', '而', '不顾', '自家', '生命', '危险', '的', '劲头', '，', '所以', '，', '当', '战火', '即将', '蔓延', '到', '他', '所在', '的', '城市', '的', '时候', '，', '他', '当机立断', '的', '带', '着', '自己', '的', '妹妹', '离开', '了', '家乡', '，', '到达', '了', '江南', '，', '在', '年初', '又', '辗转', '到', '了', '香港', '。']",香港从1949开始.txt
Ns,Nh,"(3, 4)","(5, 6)",香港,胡家义,"['从', '北方', '来到', '香港', '，', '胡家义', '凭着', '自己', '曾经', '的', '记者', '身份', '好不容易', '在', '一', '家', '叫做', '《香港人报》', '的', '小报社', '内', '找到', '了', '一', '份儿', '工作', '，', '不过', '，', '由于', '是', '刚', '从', '内地', '来', '没', '多久', '，', '对', '广东', '话', '的', '掌握', '实在', '是', '不', '佳', '，', '再', '加上', '他', '一直', '又', '没有', '找到', '什么', '有', '噱头', '的', '新闻', '，', '所以', '经常', '被', '报社', '老板', '指责', '，', '受', '气', '不', '少', '。']",香港从1949开始.txt
Nh,Nh,"(5, 6)","(11, 12)",胡家义,小萱,"['房子', '本来', '就', '小', '，', '胡家义', '的', '声音', '又', '大', '，', '小萱', '虽然', '呆', '在', '厨房', '，', '却', '也', '听', '得到', '，', '感到', '哥哥', '好像', '是', '想', '找', '某人', '的', '麻烦', '，', '她', '赶紧', '露出头来', '说道', '。']",香港从1949开始.txt
Nh,Ns,"(19, 20)","(21, 22)",小萱,香港,"['算', '了', '，', '我', '也', '不', '想', '说', '你', '，', '只是', '，', '你', '再', '这样', '，', '等', '我', '跟', '小萱', '离开', '香港', '之后', '，', '你', '怎么', '办', '？', '”']",香港从1949开始.txt
Ns,Ni,"(26, 27)","(33, 35)",长江,美国政府,"['而且', '，', '虽然', '共产党', '在', '前', '两', '年', '取得', '了', '一', '批', '胜利', '，', '可是', '国民', '政府', '在', '南方', '的', '势力', '依然', '强大', '，', '又', '有', '长江', '天险', '在', '手', '，', '身后', '还有', '美国', '政府', '在', '撑腰', '，', '共产党', '的', '后台', '苏联', '又', '在', '全力', '斡旋', '，', '希望', '两', '党', '实现', '和平', '，', '在', '这种', '情况', '下', '，', '我', '看', '和平', '的', '希望', '至少', '也', '有', '九', '成', '！', '”']",香港从1949开始.txt
Ni,Ns,"(33, 35)","(41, 42)",美国政府,苏联,"['而且', '，', '虽然', '共产党', '在', '前', '两', '年', '取得', '了', '一', '批', '胜利', '，', '可是', '国民', '政府', '在', '南方', '的', '势力', '依然', '强大', '，', '又', '有', '长江', '天险', '在', '手', '，', '身后', '还有', '美国', '政府', '在', '撑腰', '，', '共产党', '的', '后台', '苏联', '又', '在', '全力', '斡旋', '，', '希望', '两', '党', '实现', '和平', '，', '在', '这种', '情况', '下', '，', '我', '看', '和平', '的', '希望', '至少', '也', '有', '九', '成', '！', '”']",香港从1949开始.txt
Nh,Ns,"(0, 1)","(4, 5)",胡家义,香港,"['胡家义', '终究', '没有', '离开', '香港', '，', '这', '倒', '不', '是', '他', '听', '了', '张力', '的', '劝', '，', '也', '不', '是', '他', '突然', '不', '想', '走', '了', '，', '香港', '虽然', '不错', '，', '但', '此时', '却', '并', '不', '能', '说', '是', '多么', '繁华', '。']",香港从1949开始.txt
Nh,Ns,"(12, 13)","(19, 20)",胡家义,香港,"['这种', '情况', '下', '，', '不论', '最后', '的', '结果', '是', '怎么样', '的', '，', '胡家义', '都', '是', '不', '敢', '冒险', '离开', '香港', '的', '。']",香港从1949开始.txt
Nh,Ns,"(9, 10)","(13, 14)",胡家义,欧,"['诧异', '地', '看', '了', '一', '眼', '跳', '起来', '的', '胡家义', '，', '张力', '很', '欧', '美', '式', '的', '耸', '了', '耸肩', '，', '“', '不', '是', '你', '说', '我', '整天', '只', '知道', '吃', '了', '睡', '，', '睡', '了', '吃', '，', '活像头', '猪', '一样', '，', '非得', '要', '我', '赶紧', '找', '一', '份儿', '工作', '的', '吗', '？']",香港从1949开始.txt
Nh,Ns,"(9, 10)","(14, 15)",胡家义,美,"['诧异', '地', '看', '了', '一', '眼', '跳', '起来', '的', '胡家义', '，', '张力', '很', '欧', '美', '式', '的', '耸', '了', '耸肩', '，', '“', '不', '是', '你', '说', '我', '整天', '只', '知道', '吃', '了', '睡', '，', '睡', '了', '吃', '，', '活像头', '猪', '一样', '，', '非得', '要', '我', '赶紧', '找', '一', '份儿', '工作', '的', '吗', '？']",香港从1949开始.txt
Ns,Ns,"(13, 14)","(14, 15)",欧,美,"['诧异', '地', '看', '了', '一', '眼', '跳', '起来', '的', '胡家义', '，', '张力', '很', '欧', '美', '式', '的', '耸', '了', '耸肩', '，', '“', '不', '是', '你', '说', '我', '整天', '只', '知道', '吃', '了', '睡', '，', '睡', '了', '吃', '，', '活像头', '猪', '一样', '，', '非得', '要', '我', '赶紧', '找', '一', '份儿', '工作', '的', '吗', '？']",香港从1949开始.txt
Ns,Ns,"(3, 4)","(9, 10)",香港,香港,"['这个', '时期', '的', '香港', '警察', '，', '实际上', '就是', '整个', '香港', '黑社会', '的', '后台', '。']",香港从1949开始.txt
Nh,Ns,"(0, 1)","(6, 7)",胡家义,香港,"['胡家义', '不屑地撇', '了', '撇嘴', '，', '“', '香港', '警队', '就是', '一个', '大大', '的', '黑染缸', '，', '你', '一', '跳', '进去', '，', '能', '只', '染', '成', '灰色', '我', '就', '已经', '谢天谢', '地', '了', '，', '还', '想', '把', '人家', '漂白', '？']",香港从1949开始.txt
Ns,Ns,"(2, 3)","(6, 7)",香港,英国,"['现在', '的', '香港', '是', '绝对', '由', '英国', '人', '掌权', '的', '时代', '，', '华人', '在', '许多', '方面', '基本上', '还', '没有', '什么', '话语权', '，', '其中', '就', '包括', '经济', '方面', '，', '英国', '人', '的', '几', '个', '大洋行', '甚至', '可以', '影响', '港督', '的', '决策', '，', '所以', '，', '如果', '能', '在', '洋行', '里面', '混', '出', '点儿', '名堂', '来', '，', '绝对', '要', '比', '当', '个', '小', '警察', '吃香', '的', '多', '。']",香港从1949开始.txt
